"","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","sdi","ownership","nf_np"
"919127",51,17,51,1,11,"51_17_51_1_11","51_17_51_1",503,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,25,808,55.1996515990797,18.8383333333333,16.7894,103.387058728533,6.80714661310484,36,10,125.665585519664,1216.84120528014,18.8269730507335,15838.6458730857,"George Washington-Jefferson","National Forest"
"919163",51,17,52,1,7,"51_17_52_1_7","51_17_52_1",520,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,10,808,49.6992024290528,15.96644,15.27048,104.4558872257,5.99528865945491,50,11,122.742461291926,2276.89473814266,21.6167059178137,28537.8687848074,"George Washington-Jefferson","National Forest"
"919214",51,17,54,1,7,"51_17_54_1_7","51_17_54_1",503,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,23,808,74.3687162865664,19.8845714285714,13.1064,78.4086047171367,8.14374808218264,35,11,137.292580367622,1883.45902255082,26.7512437998594,28256.7106282812,"George Washington-Jefferson","National Forest"
"919251",51,17,54,1,8,"51_17_54_1_8","51_17_54_1",503,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,23,808,78.2165528814774,23.648275862069,14.756524137931,69.9580320752509,6.47113761172932,29,9,141.777057354143,772.000528805049,24.9436985669633,12195.1471626861,"George Washington-Jefferson","National Forest"
"919281",51,17,54,1,9,"51_17_54_1_9","51_17_54_1",503,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,23,808,76.5597634761235,23.9667142857143,14.0316857142857,71.4710688642017,7.28167428488756,28,10,143.606846967685,927.501806338742,25.6580352083359,14956.2515080045,"George Washington-Jefferson","National Forest"
"919310",51,17,54,1,10,"51_17_54_1_10","51_17_54_1",503,10,11,295,5.14872129338327,-0.90630778703665,0.4226182617407,23,808,94.0837837056485,25.9352142857143,15.6863142857143,67.6437630552206,6.80163397223179,28,9,151.672033031802,586.757446514088,28.4635955522956,10328.8943521172,"George Washington-Jefferson","National Forest"
"919338",51,17,54,1,11,"51_17_54_1_11","51_17_54_1",503,10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,23,808,95.6183272699189,27.4710769230769,16.4709230769231,66.7788853287713,6.7090263678555,26,9,153.061504343842,557.015641756819,29.0332205927421,9949.91039105857,"George Washington-Jefferson","National Forest"
"919364",51,17,55,1,7,"51_17_55_1_7","51_17_55_1",502,10,11,260,4.53785605518526,-0.984807753012208,-0.17364817766693,48,808,84.2934563790484,20.1899024390244,13.299687804878,79.4292468102465,5.55215575707801,41,8,150.743596786066,2143.05661673495,29.317481725409,37355.0155384649,"George Washington-Jefferson","National Forest"
"919405",51,17,59,1,7,"51_17_59_1_7","51_17_59_1",502,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,50,808,43.1797708845632,19.9601666666667,14.7574,82.4427256457731,4.77952266819636,24,6,107.672035069465,1038.39037673653,15.3322028321613,10546.9704348931,"George Washington-Jefferson","National Forest"
"919432",51,17,59,1,8,"51_17_59_1_8","51_17_59_1",502,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,50,808,54.9417992924442,21.0038461538462,14.0090769230769,77.9439013350576,4.78576509508015,26,6,122.179544572731,1408.87654131845,20.2168991415657,17528.6075784811,"George Washington-Jefferson","National Forest"
"919461",51,17,59,1,9,"51_17_59_1_9","51_17_59_1",502,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,50,808,59.3320876467864,21.2983703703704,14.1788444444444,75.3611222943379,4.67373523738062,27,6,126.130886146098,1423.74744369709,21.7521517943432,18642.032658227,"George Washington-Jefferson","National Forest"
"919490",51,17,60,1,7,"51_17_60_1_7","51_17_60_1",504,10,11,210,3.66519142918809,-0.5,-0.866025403784439,27,808,33.3765128059249,19.75104,14.532864,76.535572801198,4.16905912506814,25,8,103.418245237482,712.516919290512,14.1850715244994,6783.68253401026,"George Washington-Jefferson","National Forest"
"919515",51,17,60,1,8,"51_17_60_1_8","51_17_60_1",504,10,11,210,3.66519142918809,-0.5,-0.866025403784439,27,808,29.9062815766462,19.812,14.1533217391304,74.137230772418,2.72690133116502,23,5,100.811444866146,682.775114533243,13.031513819944,6239.544128981,"George Washington-Jefferson","National Forest"
"919538",51,17,60,1,9,"51_17_60_1_9","51_17_60_1",504,10,11,210,3.66519142918809,-0.5,-0.866025403784439,27,808,34.0164396585471,19.9136,14.459712,75.0233554534008,2.85637611113376,25,5,105.627359031645,712.516919290512,14.3368201045664,7017.75532876136,"George Washington-Jefferson","National Forest"
"919563",51,17,60,1,10,"51_17_60_1_10","51_17_60_1",504,10,11,209,3.64773813666815,-0.484809620246337,-0.874619707139396,31,808,39.087481861962,20.2541481481481,14.7545777777778,75.6241174677886,2.71574888500922,27,5,111.556325773127,742.25872404778,15.9054725406448,7980.41340699784,"George Washington-Jefferson","National Forest"
"919590",51,17,60,1,11,"51_17_60_1_11","51_17_60_1",504,10,11,209,3.64773813666815,-0.484809620246337,-0.874619707139396,31,808,47.9228658120349,21.3904285714286,16.3176857142857,79.0827118756523,2.41474504350874,28,5,118.862230367767,586.757446514088,17.8819352998242,6984.67035993121,"George Washington-Jefferson","National Forest"
"919618",51,17,67,1,8,"51_17_67_1_8","51_17_67_1",515,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,45,808,53.1744709866636,22.9362,16.35252,77.0125945462364,4.9091111917823,20,7,112.935495323658,467.790227485013,16.0150033108447,5129.62856955492,"George Washington-Jefferson","National Forest"
"919640",51,17,67,1,9,"51_17_67_1_9","51_17_67_1",515,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,45,808,60.3787045697027,21.3028695652174,15.226747826087,85.1715729937491,5.40728888105015,23,7,118.355551200609,1023.5194743579,17.99190515545,12100.5678195739,"George Washington-Jefferson","National Forest"
"919665",51,17,67,1,10,"51_17_67_1_10","51_17_67_1",503,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,45,808,65.1728038256497,22.7148571428571,16.5462857142857,90.5659812330771,5.47025654404534,21,7,120.027833705354,823.405489688302,17.3257524795202,9956.41983765423,"George Washington-Jefferson","National Forest"
"919687",51,17,67,1,11,"51_17_67_1_11","51_17_67_1",503,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,45,808,74.4826060667526,22.86,16.6393090909091,91.1169018499876,5.27878445688831,22,7,125.531518082114,838.276392066936,19.1027318690077,10892.49410745,"George Washington-Jefferson","National Forest"
"919710",51,17,68,1,8,"51_17_68_1_8","51_17_68_1",502,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,71,808,45.4181683024476,19.7597058823529,13.2767294117647,73.5532968258619,5.704360312249,34,8,125.21736299731,846.35504069822,19.9093877537614,10953.327633976,"George Washington-Jefferson","National Forest"
"919747",51,17,68,1,9,"51_17_68_1_9","51_17_68_1",401,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,71,808,47.2220460196404,20.8835625,13.7922,71.5019638421401,5.03414776180123,32,7,128.066638794028,646.241056028625,19.34944680369,8671.04077459807,"George Washington-Jefferson","National Forest"
"919782",51,17,68,1,10,"51_17_68_1_10","51_17_68_1",502,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,71,808,58.8250290176011,22.2288484848485,13.9192,68.363279345334,4.93438937690846,33,7,139.47213780537,661.111958407259,22.9132685730969,10172.3025192495,"George Washington-Jefferson","National Forest"
"919817",51,17,68,1,11,"51_17_68_1_11","51_17_68_1",502,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,70,808,71.1231778576956,21.36775,14.35608,76.2312820570752,6.43473053729889,40,10,149.695670919369,1105.95263488235,26.701834446506,19062.9120590476,"George Washington-Jefferson","National Forest"
"919858",51,17,68,1,12,"51_17_68_1_12","51_17_68_1",502,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,71,808,45.3322710688898,19.8207586206897,14.2835586206897,80.5447336412534,6.79218435525596,29,10,117.612422864254,942.372708717376,16.8211116098248,11029.1480347924,"George Washington-Jefferson","National Forest"
"919889",51,17,68,2,12,"51_17_68_2_12","51_17_68_2",103,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,63,808,20.8555028559907,23.4315,14.4018,66.1810095723977,3.7224194364084,12,5,88.1753235094717,178.450828543612,9.08048555411533,1315.3535087672,"George Washington-Jefferson","National Forest"
"919901",51,17,69,1,8,"51_17_69_1_8","51_17_69_1",502,10,11,90,1.5707963267949,1,6.12303176911189e-17,63,808,78.6915956574184,22.4155,12.3988285714286,66.3089493742664,6.4057244765341,28,9,142.450981028563,1268.2461661634,26.3889311325677,20187.3113561304,"George Washington-Jefferson","National Forest"
"919932",51,17,69,1,9,"51_17_69_1_9","51_17_69_1",502,10,11,90,1.5707963267949,1,6.12303176911189e-17,63,808,88.6974114566722,23.8397142857143,12.9213428571429,64.7931294788374,5.97165486687456,28,9,149.806607437723,1268.2461661634,29.2691405084642,21886.3151327169,"George Washington-Jefferson","National Forest"
"919961",51,17,69,1,10,"51_17_69_1_10","51_17_69_1",502,10,11,90,1.5707963267949,1,6.12303176911189e-17,63,808,61.2715427221108,21.8537692307692,13.6222153846154,70.8591134592593,5.881819720034,26,8,127.062722511364,897.760001581473,20.8614362326412,11894.6393379332,"George Washington-Jefferson","National Forest"
"919990",51,17,69,1,11,"51_17_69_1_11","51_17_69_1",515,10,11,90,1.5707963267949,1,6.12303176911189e-17,63,808,57.4880957438152,20.5830714285714,15.1202571428571,79.5386681599088,5.32360354263014,28,8,119.943146215196,927.501806338742,19.0881109412935,11202.4296333451,"George Washington-Jefferson","National Forest"
"920018",51,17,73,1,8,"51_17_73_1_8","51_17_73_1",401,10,11,7,0.122173047639603,0.121869343405147,0.992546151641322,45,808,107.09810735787,28.0246666666667,17.3736,75.1444926740354,7.31903539480449,24,8,165.811620220056,527.27383699955,32.3313334416696,10709.2762842701,"George Washington-Jefferson","National Forest"
"920042",51,17,73,1,9,"51_17_73_1_9","51_17_73_1",401,10,11,7,0.122173047639603,0.121869343405147,0.992546151641322,45,808,117.23058363166,29.17825,17.3863,70.8585859750619,7.31903539480449,24,8,172.17022354635,527.27383699955,34.9000142011424,11376.0310000924,"George Washington-Jefferson","National Forest"
"920066",51,17,73,1,10,"51_17_73_1_10","51_17_73_1",401,10,11,7,0.122173047639603,0.121869343405147,0.992546151641322,45,808,10.2270371022593,14.5952307692308,12.5671384615385,90.377386334311,5.91938942435933,13,7,56.2648700700535,534.0660907469,4.09530650419237,1914.11394947166,"George Washington-Jefferson","National Forest"
"920079",51,17,73,1,11,"51_17_73_1_11","51_17_73_1",103,10,11,5,0.0872664625997165,0.0871557427476582,0.996194698091746,44,808,9.68365536964169,16.891,13.2588,78.4021263001411,5.17281857971787,10,6,55.596997005234,319.08120369867,4.28688572193035,1121.8905716887,"George Washington-Jefferson","National Forest"
"920089",51,17,74,1,8,"51_17_74_1_8","51_17_74_1",409,10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,46,808,46.8223346101235,18.7796129032258,12.4181419354839,74.7194636924907,5.19973884926321,31,7,118.252754589481,1653.60323312395,20.1544628441773,19522.4931689511,"George Washington-Jefferson","National Forest"
"920120",51,17,74,1,9,"51_17_74_1_9","51_17_74_1",409,10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,46,808,53.677539105066,19.304,13.1987636363636,77.6163493003329,5.31478435766263,33,7,124.36821513554,1683.34503788122,22.774794267207,21548.8261571604,"George Washington-Jefferson","National Forest"
"920153",51,17,74,1,10,"51_17_74_1_10","51_17_74_1",409,10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,46,808,46.5969428270404,19.1288275862069,14.451724137931,81.9794611999943,5.39831328541787,29,7,114.051939711695,1453.48924845436,20.2336501143007,16192.1121490535,"George Washington-Jefferson","National Forest"
"920182",51,17,74,1,11,"51_17_74_1_11","51_17_74_1",409,10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,56,808,49.1258785440404,20.2655714285714,14.5106571428571,78.5211276066015,5.04145901929288,28,6,118.659057134295,1268.2461661634,20.0881891248464,15055.6106977596,"George Washington-Jefferson","National Forest"
"920211",51,17,74,2,10,"51_17_74_2_10","51_17_74_2",502,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,45,808,11.9665398870524,34.036,20.7264,66.5474060822898,2,2,2,51.12913376931,29.7418047572686,3.05317584828566,91.4159635642869,"George Washington-Jefferson","National Forest"
"920213",51,17,74,2,11,"51_17_74_2_11","51_17_74_2",502,10,11,30,0.523598775598299,0.5,0.866025403784439,66,808,13.127086398597,35.052,22.7076,71.1182795698925,2,2,2,52.4840464903384,29.7418047572686,3.21713711792706,95.3351464706678,"George Washington-Jefferson","National Forest"
"920215",51,17,75,1,8,"51_17_75_1_8","51_17_75_1",502,10,11,210,3.66519142918809,-0.5,-0.866025403784439,58,808,57.3253981566304,20.6265517241379,12.1184275862069,65.4403936701455,3.38641278922012,29,4,127.242338787056,942.372708717376,21.5069831776761,12514.0640180826,"George Washington-Jefferson","National Forest"
"920244",51,17,75,1,9,"51_17_75_1_9","51_17_75_1",502,10,11,210,3.66519142918809,-0.5,-0.866025403784439,58,808,60.0111781232095,20.5564827586207,13.1064,70.6119230451222,3.57775418993139,29,4,126.504495366766,942.372708717376,21.7898744280452,12397.8006447145,"George Washington-Jefferson","National Forest"
"920273",51,17,75,1,10,"51_17_75_1_10","51_17_75_1",502,10,11,209,3.64773813666815,-0.484809620246337,-0.874619707139396,43,808,63.2093479495445,20.3584848484848,12.2289454545455,67.5376859543115,3.98173163881321,33,5,133.372253381279,1001.85631823191,23.7155120122816,14347.5397225662,"George Washington-Jefferson","National Forest"
"920306",51,17,75,1,11,"51_17_75_1_11","51_17_75_1",502,10,11,215,3.75245789178781,-0.573576436351046,-0.819152044288992,45,808,43.1644493656074,19.510375,12.830175,69.7318451754492,4.10686459698834,32,5,118.319841548237,646.241056028625,17.7316877025517,7636.49101762592,"George Washington-Jefferson","National Forest"
"920338",51,17,77,1,7,"51_17_77_1_7","51_17_77_1",503,10,11,0,0,0,1,0,808,77.2594598179984,20.9203636363636,13.0094181818182,71.0651345456318,7.27507225733142,44,10,153.338602993506,1676.55278413387,30.1536225610742,30035.1480576848,"George Washington-Jefferson","National Forest"
"920382",51,17,77,1,8,"51_17_77_1_8","51_17_77_1",503,10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,36,808,87.6074902426625,22.7965,13.7541,69.303418340409,8.77382675301662,40,11,158.280931005602,1617.06917461933,32.3632879039028,30482.6963579639,"George Washington-Jefferson","National Forest"
"920424",51,17,77,1,9,"51_17_77_1_9","51_17_77_1",503,10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,36,808,99.1513560675836,24.8714054054054,15.2482378378378,67.6021478930657,8.382234956139,37,11,163.114085388111,1231.71210765878,34.2128800314284,24366.8784635053,"George Washington-Jefferson","National Forest"
"920461",51,17,77,1,10,"51_17_77_1_10","51_17_77_1",503,10,11,141,2.460914245312,0.629320391049838,-0.777145961456971,39,808,107.070089333231,26.0850303030303,17.0965090909091,72.4918544542775,7.38440083261648,33,9,162.343757736477,1001.85631823191,32.1702339545409,19669.6419769166,"George Washington-Jefferson","National Forest"
"920494",51,17,77,1,11,"51_17_77_1_11","51_17_77_1",503,10,11,141,2.460914245312,0.629320391049838,-0.777145961456971,39,808,117.703837613469,26.4907058823529,17.9025176470588,76.0137132026573,7.27616839538972,34,9,167.36961831826,846.35504069822,33.6394321281514,17450.0009218073,"George Washington-Jefferson","National Forest"
"920528",51,17,86,1,8,"51_17_86_1_8","51_17_86_1",502,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,73,808,112.344005106734,23.0857777777778,15.2061333333333,82.2546418818333,3.95600742809187,27,6,147.802248616183,1423.74744369709,31.9391862565568,24044.3429330659,"George Washington-Jefferson","National Forest"
"920555",51,17,86,1,9,"51_17_86_1_9","51_17_86_1",502,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,73,808,110.399817934353,24.0265185185185,15.2512888888889,80.6079329647514,4.75884031527249,27,8,151.879256990545,1083.00308387243,31.3797907192251,19106.3008804597,"George Washington-Jefferson","National Forest"
"920582",51,17,86,1,10,"51_17_86_1_10","51_17_86_1",502,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,73,808,115.25140985278,29.3116,17.70888,72.0290510833229,4.66934333192442,20,7,151.796826369987,808.534587309667,30.7799373310207,14251.7143130348,"George Washington-Jefferson","National Forest"
"920602",51,17,86,1,11,"51_17_86_1_11","51_17_86_1",502,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,78,808,102.359647303463,39.497,21.12264,63.7403643857127,2.56112851788714,10,4,137.854156426275,319.08120369867,23.9430859687097,4818.50140408777,"George Washington-Jefferson","National Forest"
"920612",51,17,86,2,11,"51_17_86_2_11","51_17_86_2",515,10,11,325,5.67232006898157,-0.573576436351046,0.819152044288992,17,808,11.3420553032037,11.5993333333333,10.1854,119.684711236249,3.7224194364084,12,5,54.7969312279438,1371.0560879299,4.60932103850815,4709.78267260005,"George Washington-Jefferson","National Forest"
"920624",51,17,90,1,8,"51_17_90_1_8","51_17_90_1",167,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,48,808,61.3386825535157,19.6441785714286,11.7892285714286,61.7460631166482,3.18578680085266,56,7,152.88500325408,1343.8870729405,30.0898064586226,23961.2960254451,"George Washington-Jefferson","National Forest"
